206 32 -127.605132687 266.617830323 0.01 0.307 nan 0.166666666667 0 300 11
207 6 -73.6408010669 158.689167083 0.005 0.505 nan 0.0866666666667 0 300 11
208 34 -138.208870243 287.825305436 0.005 0.208 nan 0.173333333333 0 300 11
212 1 -107.231235185 225.87003532 0.03 0.604 0.666666666667 0.15306122449 6 294 11
213 18 -207.898186239 427.203937427 0.205 0.01 0.653846153846 0.518248175182 26 274 11
215 8 -91.9479764465 195.303517842 0.005 0.406 nan 0.11 0 300 11
216 1 -90.0118013271 191.431167604 0.01 0.505 1.0 0.113712374582 1 299 11
217 16 -132.774119444 276.955803838 0.01 0.307 nan 0.173333333333 0 300 11
218 3 -135.892640738 283.192846425 0.015 0.307 nan 0.19 0 300 11
220 26 -82.6124047127 176.632374375 0.005 0.505 nan 0.0933333333333 0 300 11
221 3 -105.205993354 221.819551657 0.065 1.0 0.736842105263 0.153024911032 19 281 11
223 15 -107.69848162 226.804528189 0.005 0.406 nan 0.123333333333 0 300 11
225 4 -112.755138365 236.917841679 0.045 0.703 0.611111111111 0.152482269504 18 282 11
226 22 -120.965593437 253.338751824 0.015 0.406 nan 0.166666666667 0 300 11
227 39 -139.23247572 289.872516389 0.015 0.307 nan 0.196666666667 0 300 11
228 12 -108.158012483 227.723589916 0.005 0.307 nan 0.126666666667 0 300 11
229 16 -105.700061387 222.807687723 0.005 0.406 nan 0.13 0 300 11
230 8 -51.1785462156 113.764657381 0.005 0.901 nan 0.0666666666667 0 300 11
231 40 -152.302190053 316.011945055 0.005 0.208 nan 0.213333333333 0 300 11
232 7 -114.426501921 240.260568792 0.005 0.307 nan 0.146666666667 0 300 11
234 8 -87.6732698031 186.754104556 0.005 0.406 nan 0.11 0 300 11
235 11 -143.597327756 298.602220462 0.005 0.208 nan 0.193333333333 0 300 11
236 12 -180.811770121 373.03110519 0.005 0.109 nan 0.293333333333 0 300 11
237 3 -144.67322626 300.75401747 0.005 0.208 nan 0.193333333333 0 300 11
238 25 -152.13524726 315.67805947 0.005 0.208 nan 0.216666666667 0 300 11
240 3 -99.6739067544 210.755378458 0.005 0.406 nan 0.12 0 300 11
241 4 -151.566314346 314.540193641 0.005 0.208 nan 0.21 0 300 11
242 7 -74.3320810799 160.071727109 0.005 0.604 nan 0.0866666666667 0 300 11
243 13 -105.42141063 222.25038621 0.09 1.0 0.620689655172 0.166051660517 29 271 11
244 28 -169.390953548 350.189472046 0.01 0.208 nan 0.246666666667 0 300 11
245 9 -121.364590339 254.136745627 0.07 0.703 0.727272727273 0.176258992806 22 278 11
247 15 -115.368999159 242.145563268 0.045 0.604 0.583333333333 0.177083333333 12 288 11
248 35 -192.270987663 395.949540275 0.02 0.109 nan 0.35 0 300 11
253 4 -108.25075658 227.909078109 0.005 0.307 nan 0.136666666667 0 300 11
256 10 -112.96514316 237.337851269 0.005 0.307 nan 0.14 0 300 11
257 24 -113.300018626 238.007602201 0.015 0.406 nan 0.156666666667 0 300 11
258 8 -126.90703619 265.221637329 0.055 0.604 0.571428571429 0.182795698925 21 279 11
259 14 -55.270421382 121.948407713 0.005 0.802 nan 0.0666666666667 0 300 11
260 13 -121.718414709 254.844394366 0.045 0.604 0.6 0.171929824561 15 285 11
261 7 -178.079217653 367.566000256 0.005 0.109 nan 0.273333333333 0 300 11
262 11 -121.67879219 254.765149329 0.005 0.307 nan 0.153333333333 0 300 11
263 8 -97.5058017445 206.419168438 0.005 0.406 nan 0.113333333333 0 300 11
264 3 -106.651302928 224.710170805 0.005 0.307 nan 0.116666666667 0 300 11
1519 17 -109.828463519 231.064491988 0.07 0.901 0.571428571429 0.139622641509 35 265 11
1520 4 -113.963751059 239.335067068 0.005 0.307 nan 0.14 0 300 11
1521 17 -134.11242577 279.632416488 0.015 0.307 nan 0.2 0 300 11
1523 14 -121.01076466 253.429094269 0.055 0.604 0.52380952381 0.179211469534 21 279 11
1524 11 -149.165597733 309.738760415 0.01 0.208 nan 0.213333333333 0 300 11
1525 12 -149.021865402 309.451295754 0.025 0.307 0.166666666667 0.224489795918 6 294 11
1526 11 -108.401509113 228.210583175 0.005 0.307 nan 0.13 0 300 11
1527 15 -153.355734947 318.119034844 0.035 0.307 0.375 0.232876712329 8 292 11
1528 2 -110.535809158 232.479183266 0.01 0.406 nan 0.146666666667 0 300 11
1529 2 -96.9628075901 205.333180129 0.005 0.406 nan 0.113333333333 0 300 11
1530 15 -86.4956302241 184.398825398 0.005 0.505 nan 0.103333333333 0 300 11
1531 10 -83.0681562902 177.54387753 0.01 0.604 nan 0.113333333333 0 300 11
1532 15 -79.5190257653 170.44561648 0.005 0.505 nan 0.1 0 300 11
1533 22 -87.1688987068 185.745362363 0.01 0.604 nan 0.113333333333 0 300 11
1534 19 -146.906864322 305.221293594 0.1 0.505 0.527777777778 0.231060606061 36 264 11
1535 15 -129.147879923 269.703324795 0.06 0.604 0.538461538462 0.209059233449 13 287 11
1536 5 -117.45994357 246.327452089 0.045 0.604 0.454545454545 0.186851211073 11 289 12
1537 12 -167.897915457 347.203395863 0.01 0.208 nan 0.246666666667 0 300 12
1538 32 -156.717020591 324.841606132 0.08 0.406 0.566666666667 0.22962962963 30 270 12
1539 24 -117.468862208 246.345289365 0.005 0.307 nan 0.153333333333 0 300 12
1540 8 -139.513796119 290.435157187 0.005 0.208 nan 0.18 0 300 12
1541 11 -136.82362376 285.054812469 0.085 0.604 0.612903225806 0.193308550186 31 269 12
1542 7 -143.851884576 299.1113341 0.005 0.208 nan 0.2 0 300 12
1543 7 -101.119232961 213.646030871 0.015 0.505 nan 0.133333333333 0 300 12
1544 13 -123.698137857 258.803840664 0.005 0.307 nan 0.156666666667 0 300 12
1545 25 -136.897050571 285.201666092 0.005 0.208 nan 0.176666666667 0 300 12
1546 12 -117.282742155 245.973049259 0.005 0.307 nan 0.146666666667 0 300 12
1547 23 -206.912819434 425.233203818 0.005 0.01 nan 0.446666666667 0 300 12
1549 27 -124.983961765 261.37548848 0.015 0.406 1.0 0.163879598662 1 299 12
1550 4 -135.914410405 283.23638576 0.015 0.307 nan 0.2 0 300 12
1553 11 -134.981371685 281.370308319 0.06 0.505 0.625 0.204225352113 16 284 12
140 11 -81.4569838788 174.321532707 0.005 0.406 nan 0.0966666666667 0 300 12
141 4 -110.399818991 232.207202932 0.02 0.505 0.8 0.142372881356 5 295 12
142 10 -100.593719549 212.595004047 0.005 0.406 nan 0.11 0 300 12
143 21 -181.815350252 375.038265454 0.15 0.307 0.68 0.327272727273 25 275 12
144 16 -73.9120283435 159.231621636 0.005 0.505 nan 0.0866666666667 0 300 12
145 10 -111.455982629 234.319530208 0.005 0.307 nan 0.14 0 300 12
146 24 -148.102095 307.611754949 0.005 0.208 nan 0.203333333333 0 300 12
147 11 -130.39201199 272.191588929 0.065 0.604 0.6 0.182142857143 20 280 12
148 3 -133.471223808 278.350012565 0.095 0.703 0.678571428571 0.1875 28 272 12
149 5 -116.320411474 244.048387897 0.035 0.505 0.428571428571 0.170648464164 7 293 12
150 25 -148.645346539 308.698258028 0.005 0.208 nan 0.206666666667 0 300 12
151 21 -148.084751374 307.577067698 0.005 0.208 nan 0.196666666667 0 300 12
152 9 -85.0432413908 181.494047731 0.01 0.505 nan 0.113333333333 0 300 12
153 15 -174.100166466 359.607897881 0.16 0.406 0.614035087719 0.263374485597 57 243 12
154 3 -126.836645245 265.080855439 0.02 0.406 0.833333333333 0.163265306122 6 294 12
155 0 -113.875405398 239.158375746 0.01 0.406 1.0 0.14381270903 1 299 12
157 8 -154.670537912 320.748640774 0.005 0.208 nan 0.213333333333 0 300 12
158 9 -79.4789179338 170.365400817 0.005 0.505 nan 0.0966666666667 0 300 12
159 15 -70.560131832 152.527828613 0.005 0.604 nan 0.0833333333333 0 300 12
160 29 -92.9616705198 197.330905989 0.005 0.406 nan 0.11 0 300 12
161 4 -70.2619168059 151.931398561 0.005 0.604 nan 0.0833333333333 0 300 12
162 19 -177.71721305 366.84199105 0.005 0.109 nan 0.276666666667 0 300 12
163 3 -165.049035584 341.505636116 0.015 0.208 nan 0.25 0 300 12
164 2 -129.242090626 269.891746202 0.025 0.406 1.0 0.1872909699 1 299 12
165 12 -141.51727818 294.44212131 0.045 0.406 0.666666666667 0.213058419244 9 291 12
166 1 -112.248218514 235.904001978 0.065 0.802 0.571428571429 0.181818181818 14 286 12
168 37 -108.256533354 227.920631657 0.005 0.307 nan 0.13 0 300 12
170 12 -139.528068026 290.463701001 0.035 0.406 0.5 0.205479452055 8 292 12
171 5 -114.083798214 239.575161377 0.005 0.307 nan 0.143333333333 0 300 12
172 9 -130.338807009 272.085178966 0.03 0.406 0.571428571429 0.180887372014 7 293 12
173 5 -96.5179880198 204.443540989 0.005 0.406 nan 0.116666666667 0 300 12
174 1 -155.453523657 322.314612263 0.005 0.208 nan 0.223333333333 0 300 12
175 12 -78.9050391964 169.217643342 0.01 0.703 1.0 0.0903010033445 1 299 12
176 21 -136.158157148 283.723879244 0.145 0.802 0.589743589744 0.218390804598 39 261 12
177 40 -208.078598566 427.564762081 0.205 0.01 0.676470588235 0.5 34 266 12
178 8 -126.172635887 263.752836723 0.01 0.307 nan 0.173333333333 0 300 12
179 4 -140.702379279 292.812323508 0.08 0.505 0.631578947368 0.227758007117 19 281 12
180 8 -128.217608229 267.842781408 0.07 0.604 0.48275862069 0.188191881919 29 271 12
181 4 -123.918963863 259.245492676 0.145 1.0 0.714285714286 0.192452830189 35 265 12
183 5 -109.180568296 229.768701541 0.005 0.307 nan 0.133333333333 0 300 12
184 3 -150.750657055 312.90887906 0.01 0.208 nan 0.22 0 300 12
185 7 -104.9341822 221.27592935 0.01 0.406 nan 0.133333333333 0 300 12
186 11 -107.489608227 226.386781404 0.005 0.406 nan 0.123333333333 0 300 12
187 8 -106.864353297 225.136271543 0.01 0.406 nan 0.136666666667 0 300 12
188 20 -154.941238248 321.290041445 0.005 0.208 nan 0.213333333333 0 300 12
189 3 -126.294610357 263.996785662 0.085 0.703 0.652173913043 0.191335740072 23 277 12
190 32 -186.306334335 384.020233619 0.01 0.109 nan 0.316666666667 0 300 12
192 7 -145.442537125 302.2926392 0.005 0.208 nan 0.2 0 300 12
193 2 -133.323881023 278.055326995 0.015 0.307 0.5 0.181208053691 2 298 12
194 9 -62.2946121932 135.996789336 0.005 0.703 1.0 0.066889632107 1 299 12
195 9 -160.277632583 331.962830116 0.025 0.208 1.0 0.250836120401 1 299 12
196 0 -121.137134982 253.681834914 0.03 0.505 0.5 0.160839160839 14 286 12
197 23 -184.787884373 380.983333696 0.06 0.208 0.416666666667 0.319444444444 12 288 12
198 8 -62.3413334805 136.09023191 0.01 0.901 nan 0.0866666666667 0 300 12
199 11 -106.814412147 225.036389244 0.025 0.604 0.461538461538 0.1393728223 13 287 12
200 22 -97.1815736062 205.770712162 0.01 0.505 nan 0.123333333333 0 300 12
202 17 -137.221871186 285.851307321 0.14 0.802 0.558139534884 0.210116731518 43 257 12
203 7 -119.774859274 250.957283498 0.005 0.307 nan 0.146666666667 0 300 12
204 22 -116.87667247 245.160909889 0.005 0.307 nan 0.14 0 300 12
206 32 -110.742138801 232.891842552 0.005 0.307 nan 0.133333333333 0 300 12
207 6 -77.4338067854 166.27517852 0.005 0.505 nan 0.0866666666667 0 300 12
208 34 -142.711353266 296.830271482 0.005 0.208 nan 0.196666666667 0 300 12
212 1 -112.375650994 236.158866937 0.035 0.604 0.454545454545 0.162629757785 11 289 12
213 18 -208.125439893 427.658444736 0.205 0.01 0.422222222222 0.509803921569 45 255 12
215 8 -100.329841385 212.067247719 0.005 0.406 nan 0.116666666667 0 300 12
216 1 -89.1028226077 189.613210165 0.005 0.406 nan 0.106666666667 0 300 12
217 16 -141.814626872 295.036818694 0.02 0.307 0.222222222222 0.192439862543 9 291 12
218 3 -133.29149439 277.990553729 0.015 0.307 nan 0.183333333333 0 300 12
220 26 -78.9523390537 169.312243057 0.01 0.703 0.333333333333 0.0942760942761 3 297 12
221 3 -109.593527677 230.594620304 0.05 0.703 0.642857142857 0.167832167832 14 286 12
223 15 -93.7873851171 198.982335184 0.005 0.406 nan 0.113333333333 0 300 12
225 4 -132.638245839 276.684056628 0.025 0.406 nan 0.206666666667 0 300 12
226 22 -125.760638294 262.928841537 0.01 0.307 nan 0.173333333333 0 300 12
227 39 -150.058084886 311.523734722 0.005 0.208 nan 0.203333333333 0 300 12
228 12 -106.523347082 224.454259113 0.01 0.406 1.0 0.133779264214 1 299 12
229 16 -119.260833805 249.929232559 0.01 0.307 nan 0.16 0 300 12
230 8 -59.0422173949 129.491999739 0.005 0.802 nan 0.0733333333333 0 300 12
231 40 -139.415678291 290.23892153 0.005 0.208 nan 0.183333333333 0 300 12
232 7 -138.412051821 288.23166859 0.01 0.307 nan 0.183333333333 0 300 12
234 8 -87.7541301164 186.915825182 0.005 0.406 nan 0.11 0 300 12
235 11 -136.994106244 285.395777438 0.005 0.208 nan 0.18 0 300 12
236 12 -180.645298604 372.698162157 0.005 0.109 nan 0.286666666667 0 300 12
237 3 -158.713052014 328.833668977 0.01 0.208 nan 0.23 0 300 12
238 25 -145.459558621 302.326682192 0.005 0.208 nan 0.2 0 300 12
240 3 -91.4284562625 194.264477474 0.005 0.406 nan 0.106666666667 0 300 12
241 4 -133.881939339 279.171443627 0.01 0.307 0.5 0.171140939597 2 298 12
242 7 -89.159348228 189.726261405 0.005 0.406 nan 0.1 0 300 12
243 13 -109.270515584 229.948596116 0.09 1.0 0.612903225806 0.167286245353 31 269 12
244 28 -153.146616784 317.700798517 0.005 0.208 nan 0.213333333333 0 300 12
245 9 -98.1760293637 207.759623677 0.07 1.0 0.633333333333 0.133333333333 30 270 12
247 15 -127.565775089 266.539115127 0.065 0.604 0.52380952381 0.186379928315 21 279 12
248 35 -191.244383374 393.896331697 0.015 0.109 nan 0.34 0 300 12
253 4 -92.7114956632 196.830556276 0.005 0.406 nan 0.113333333333 0 300 12
256 10 -110.336783079 232.081131107 0.005 0.307 nan 0.14 0 300 12
257 24 -110.487418176 232.3824013 0.035 0.604 0.666666666667 0.144329896907 9 291 12
258 8 -117.801723597 247.011012143 0.105 1.0 0.612244897959 0.155378486056 49 251 12
259 14 -56.8206885876 125.048942125 0.005 0.703 nan 0.07 0 300 12
260 13 -128.637002552 268.681570053 0.045 0.505 0.75 0.180555555556 12 288 12
261 7 -174.340698158 360.088961265 0.005 0.109 nan 0.266666666667 0 300 12
262 11 -131.831402684 275.070370317 0.01 0.307 nan 0.176666666667 0 300 12
263 8 -100.56701958 212.54160411 0.005 0.406 nan 0.12 0 300 12
264 3 -87.7456847533 186.898934456 0.01 0.505 nan 0.103333333333 0 300 12
1519 17 -116.734644642 244.876854233 0.05 0.703 0.473684210526 0.174377224199 19 281 12
1520 4 -124.154515181 259.71659531 0.01 0.307 nan 0.163333333333 0 300 12
1521 17 -130.265345663 271.938256275 0.01 0.307 nan 0.176666666667 0 300 12
1523 14 -140.005976202 291.419517353 0.045 0.406 0.5 0.210344827586 10 290 12
1524 11 -140.828101797 293.063768542 0.045 0.406 0.5 0.202797202797 14 286 12
1525 12 -146.285208721 303.977982392 0.025 0.307 0.333333333333 0.222222222222 3 297 12
1526 11 -109.569577765 230.54672048 0.01 0.406 0.5 0.137583892617 2 298 12
1527 15 -143.833236819 299.074038587 0.03 0.307 0.666666666667 0.218855218855 3 297 12
1528 2 -107.330892767 226.069350483 0.005 0.307 nan 0.13 0 300 12
1529 2 -87.1090237974 185.625612544 0.015 0.703 0.375 0.106164383562 8 292 12
1530 15 -98.5336108347 208.474786619 0.01 0.505 0.666666666667 0.117845117845 3 297 12
1531 10 -102.347946185 216.10345732 0.015 0.505 0.333333333333 0.125850340136 6 294 12
1532 15 -97.3519195747 206.111404099 0.005 0.406 nan 0.11 0 300 12
1533 22 -97.1817923555 205.77114966 0.015 0.604 0.6 0.115254237288 5 295 12
1534 19 -137.791229463 286.990023875 0.115 0.604 0.575 0.207692307692 40 260 12
1535 15 -134.153738337 279.715041624 0.04 0.406 0.777777777778 0.192439862543 9 291 12
1536 5 -115.025006427 241.457577804 0.03 0.505 0.5 0.170068027211 6 294 13
1537 12 -144.889487886 301.186540721 0.025 0.307 0.714285714286 0.19795221843 7 293 13
1538 32 -154.264807572 319.937180093 0.04 0.307 0.8 0.237288135593 5 295 13
1539 24 -106.916102865 225.239770678 0.005 0.307 nan 0.13 0 300 13
1540 8 -149.386580198 310.180725345 0.005 0.208 nan 0.21 0 300 13
1541 11 -136.085285987 283.578136923 0.1 0.703 0.525 0.207692307692 40 260 13
1542 7 -119.539472486 250.486509921 0.03 0.505 0.714285714286 0.163822525597 7 293 13
1543 7 -122.566465001 256.540494951 0.01 0.406 0.333333333333 0.158249158249 3 297 13
1544 13 -118.535553798 248.478672545 0.005 0.307 nan 0.146666666667 0 300 13
1545 25 -140.719542276 292.846649501 0.005 0.208 nan 0.186666666667 0 300 13
1546 12 -106.657184442 224.721933833 0.005 0.307 nan 0.126666666667 0 300 13
1547 23 -200.869392264 413.146349476 0.205 0.208 0.487804878049 0.42471042471 41 259 13
1549 27 -156.643414562 324.694394073 0.005 0.208 nan 0.22 0 300 13
1550 4 -138.526715995 288.460996938 0.015 0.307 nan 0.193333333333 0 300 13
1553 11 -127.366536172 266.140637293 0.07 0.604 0.541666666667 0.192028985507 24 276 13
140 11 -81.0481897852 173.50394452 0.005 0.505 nan 0.0966666666667 0 300 13
141 4 -112.815617622 237.038800194 0.02 0.505 1.0 0.160535117057 1 299 13
142 10 -92.0973694452 195.60230384 0.01 0.505 nan 0.12 0 300 13
143 21 -170.993866543 353.395298034 0.155 0.406 0.485714285714 0.298113207547 35 265 13
144 16 -81.7226270094 174.852818968 0.005 0.505 nan 0.1 0 300 13
145 10 -115.416637128 242.240839205 0.005 0.307 nan 0.14 0 300 13
146 24 -151.097934987 313.603434924 0.005 0.208 nan 0.21 0 300 13
147 11 -134.816326384 281.040217717 0.06 0.505 0.833333333333 0.208333333333 12 288 13
148 3 -139.208183044 289.823931038 0.035 0.406 0.454545454545 0.204152249135 11 289 13
149 5 -115.364787614 242.137140177 0.06 0.703 0.583333333333 0.152173913043 24 276 13
150 25 -161.742588188 334.892741325 0.01 0.208 nan 0.236666666667 0 300 13
151 21 -153.433686686 318.274938321 0.01 0.208 nan 0.22 0 300 13
152 9 -104.032471447 219.472507844 0.02 0.604 0.666666666667 0.125850340136 6 294 13
153 15 -169.7889191 350.985403149 0.095 0.307 0.590909090909 0.273381294964 22 278 13
154 3 -122.685784885 256.779134719 0.035 0.505 0.4 0.179310344828 10 290 13
155 0 -126.574034377 264.555633703 0.005 0.307 nan 0.156666666667 0 300 13
157 8 -152.475527934 316.358620818 0.01 0.208 nan 0.21 0 300 13
158 9 -75.4329313179 162.273427585 0.005 0.604 nan 0.0866666666667 0 300 13
159 15 -70.8887800666 153.185125083 0.005 0.604 nan 0.09 0 300 13
160 29 -75.0024902315 161.412545412 0.005 0.604 nan 0.0833333333333 0 300 13
161 4 -64.9527013261 141.312967601 0.005 0.604 nan 0.0733333333333 0 300 13
162 19 -184.392132319 380.191829587 0.055 0.208 0.473684210526 0.302491103203 19 281 13
163 3 -133.946241756 279.300048461 0.01 0.307 nan 0.176666666667 0 300 13
164 2 -110.209780439 231.827125828 0.01 0.406 nan 0.153333333333 0 300 13
165 12 -141.774032096 294.955629141 0.055 0.406 0.5 0.213286713287 14 286 13
166 1 -112.544541369 236.496647688 0.075 0.901 0.521739130435 0.133858267717 46 254 13
168 37 -123.666676791 258.74091853 0.005 0.307 nan 0.156666666667 0 300 13
170 12 -136.109636152 283.626837254 0.08 0.604 0.46875 0.205223880597 32 268 13
171 5 -113.130126928 237.667818806 0.005 0.307 nan 0.136666666667 0 300 13
172 9 -142.635495726 296.678556401 0.02 0.307 nan 0.206666666667 0 300 13
173 5 -109.930812886 231.269190722 0.02 0.505 0.6 0.145762711864 5 295 13
174 1 -159.632567442 330.672699834 0.01 0.208 nan 0.23 0 300 13
175 12 -84.5365178795 180.480600708 0.01 0.604 nan 0.1 0 300 13
176 21 -138.422757485 288.25307992 0.125 0.703 0.55 0.215384615385 40 260 13
177 40 -205.214765898 421.837096746 0.205 0.109 0.470588235294 0.462406015038 34 266 13
178 8 -134.213578953 279.834722856 0.015 0.307 0.5 0.187919463087 2 298 13
179 4 -143.484789434 298.377143818 0.055 0.406 0.727272727273 0.221453287197 11 289 13
180 8 -134.143410762 279.694386473 0.08 0.604 0.533333333333 0.196296296296 30 270 13
181 4 -123.882230873 259.172026696 0.125 0.901 0.595238095238 0.18992248062 42 258 13
183 5 -114.261144903 239.929854755 0.005 0.307 nan 0.136666666667 0 300 13
184 3 -145.157219154 301.722003257 0.01 0.208 nan 0.203333333333 0 300 13
185 7 -94.8920317858 201.191628521 0.005 0.406 nan 0.11 0 300 13
186 11 -83.5366834345 178.480931818 0.005 0.505 nan 0.0966666666667 0 300 13
187 8 -116.190933778 243.789432506 0.015 0.406 0.285714285714 0.150170648464 7 293 13
188 20 -146.830432175 305.0684293 0.005 0.208 nan 0.2 0 300 13
189 3 -125.291006472 261.989577894 0.08 0.703 0.542857142857 0.177358490566 35 265 13
190 32 -183.027378173 377.462321295 0.055 0.208 0.529411764706 0.30035335689 17 283 13
192 7 -142.501806924 296.411178797 0.02 0.307 0.333333333333 0.20202020202 3 297 13
193 2 -124.68163855 260.770842049 0.02 0.406 nan 0.183333333333 0 300 13
194 9 -59.4784282178 130.364421385 0.005 0.703 nan 0.0733333333333 0 300 13
195 9 -149.022741924 309.453048798 0.02 0.307 nan 0.223333333333 0 300 13
