257 24 -134.993846875 275.691476225 0.1608 1
258 8 -163.497640487 332.699063448 0.097 1
259 14 -86.4406385346 178.585059544 0.213 1
260 13 -157.727808495 321.159399465 0.1202 1
261 7 -171.926419888 349.55662225 0.1028 1
262 11 -144.87116541 295.446113295 0.1434 1
263 8 -118.810366336 243.324515148 0.1608 1
264 3 -107.210558802 220.124900078 0.2014 1
1519 17 -156.028914633 317.761611741 0.126 1
1520 4 -142.70850485 291.120792175 0.1376 1
1521 17 -164.143536509 333.990855493 0.1028 1
1523 14 -161.650433845 329.004650164 0.1086 1
1524 11 -161.569746957 328.843276389 0.1144 1
1525 12 -158.792690549 323.289163572 0.1086 1
1526 11 -131.217813374 268.139409222 0.155 1
1527 15 -143.066135309 291.836053092 0.1376 1
1528 2 -134.251103964 274.205990403 0.1434 1
1529 2 -120.320609683 246.345001841 0.1608 1
1530 15 -128.654542903 263.01286828 0.1434 1
1531 10 -133.537221506 272.778225487 0.1318 1
1532 15 -101.360011887 208.423806248 0.1376 1
1533 22 -116.1081433 237.920069074 0.1782 1
1534 19 -170.099076352 345.901935178 0.1028 1
1535 15 -164.07554003 333.854862534 0.1086 1
1536 5 -147.17961478 300.063012035 0.1318 2
1537 12 -166.666519967 339.036822408 0.1028 2
1538 32 -171.143272658 347.990327791 0.1028 2
1539 24 -137.245177957 280.194138389 0.155 2
1540 8 -154.188196302 314.080175078 0.1318 2
1541 11 -169.034327206 343.772436887 0.0912 2
1542 7 -152.215643119 310.135068712 0.1318 2
1543 7 -130.730493634 267.164769743 0.1608 2
1544 13 -139.324047233 284.35187694 0.1492 2
1545 25 -164.402221474 334.508225423 0.1086 2
1546 12 -126.906327558 259.516437592 0.1666 2
1547 23 -204.594399624 414.892581723 0.0274 2
1549 27 -157.727808495 321.159399465 0.1202 2
1550 4 -155.90463748 317.513057435 0.126 2
1553 11 -155.801770064 317.307322602 0.126 2
140 11 -102.950434841 211.604652156 0.1956 2
141 4 -138.02361011 281.751002695 0.1492 2
142 10 -115.009903201 235.723588877 0.1608 2
143 21 -194.856290771 395.416364017 0.0622 2
144 16 -106.708914994 219.121612463 0.1724 2
145 10 -126.853228279 259.410239033 0.1608 2
146 24 -154.41527433 314.534331134 0.1318 2
147 11 -156.805611428 319.31500533 0.1202 2
148 3 -167.692601881 341.088986236 0.1086 2
149 5 -154.165589531 314.034961537 0.1202 2
150 25 -150.603370567 306.91052361 0.1202 2
151 21 -153.163848192 312.031478859 0.1144 2
152 9 -121.018845177 247.741472828 0.1608 2
153 15 -195.465926363 396.635635201 0.0564 2
154 3 -148.031032555 301.765847586 0.1376 2
155 0 -134.963336811 275.630456097 0.155 2
157 8 -158.197492911 322.098768296 0.126 2
158 9 -108.284746448 222.27327537 0.184 2
159 15 -102.676992805 211.057768084 0.2072 2
160 29 -98.7144141323 203.132610739 0.184 2
161 4 -98.2190681801 202.141918835 0.2014 2
162 19 -177.054153184 359.812088842 0.0854 2
163 3 -153.633191786 312.970166047 0.126 2
164 2 -139.799511526 285.302805527 0.1434 2
165 12 -171.506767544 348.717317563 0.097 2
166 1 -148.867929802 303.439642079 0.1376 2
168 37 -129.857699267 265.419181008 0.1608 2
170 12 -166.998880045 339.701542565 0.1028 2
171 5 -132.315575093 270.33493266 0.155 2
172 9 -153.963203772 313.630190019 0.126 2
173 5 -133.682614806 273.069012087 0.155 2
174 1 -156.805611428 319.31500533 0.1202 2
175 12 -113.3751657 232.454113875 0.1782 2
176 21 -168.019283325 341.742349126 0.1086 2
177 40 -208.278749528 422.261281532 0.01 2
178 8 -141.83450804 289.372798555 0.1434 2
179 4 -165.326042661 336.355867797 0.1144 2
180 8 -158.073215758 321.850213991 0.126 2
181 4 -169.821830969 345.347444412 0.1028 2
183 5 -126.407172007 258.518126489 0.1666 2
184 3 -162.48332766 330.670437794 0.1086 2
185 7 -117.544275241 240.792332956 0.1434 2
186 11 -119.246164617 244.196111709 0.1666 2
187 8 -130.942022646 267.587827767 0.1608 2
188 20 -151.342905541 308.389593557 0.1318 2
189 3 -154.873655221 315.451092916 0.1202 2
190 32 -193.04054833 391.784879134 0.0622 2
192 7 -160.101451254 325.906684982 0.1144 2
193 2 -148.49761478 302.699012035 0.1318 2
194 9 -90.574117645 186.852017765 0.2304 2
195 9 -166.17396477 338.051712015 0.1086 2
196 0 -143.814462374 293.332707223 0.1376 2
197 23 -187.207848802 380.119480079 0.0738 2
198 8 -108.170905346 222.045593167 0.1782 2
199 11 -136.491107091 278.685996657 0.1492 2
200 22 -126.022585521 257.748953517 0.1724 2
202 17 -168.705026621 343.113835717 0.1086 2
203 7 -137.012100248 279.727982971 0.1492 2
204 22 -131.94965452 269.603091514 0.155 2
206 32 -130.067945847 265.839674168 0.126 2
207 6 -108.043018326 221.789819127 0.155 2
208 34 -160.835599106 327.374980686 0.1144 2
212 1 -141.199172987 288.10212845 0.1492 2
213 18 -208.228956606 422.161695688 0.01 2
215 8 -118.841087224 243.385956924 0.1608 2
216 1 -122.72460183 251.152986135 0.1608 2
217 16 -162.634167204 330.972116883 0.1144 2
218 3 -155.367589531 316.438961537 0.1202 2
220 26 -98.7811685742 203.266119623 0.1782 2
221 3 -155.345699013 316.395180501 0.1202 2
223 15 -102.972843829 211.649470133 0.1898 2
225 4 -148.740826266 303.185435007 0.1434 2
226 22 -157.454536151 320.612854776 0.1144 2
227 39 -163.69261076 333.089003994 0.1144 2
228 12 -129.819298157 265.342378788 0.1608 2
229 16 -124.921170796 255.546124066 0.155 2
230 8 -88.3439929534 182.391768381 0.2014 2
231 40 -145.399686686 296.503155846 0.1376 2
232 7 -138.79785067 283.299483815 0.1434 2
234 8 -111.337784259 228.379350992 0.1782 2
235 11 -146.864256867 299.432296209 0.1376 2
236 12 -193.446868315 392.597519105 0.0564 2
237 3 -132.692861129 271.089504732 0.1434 2
238 25 -155.109677117 315.923136708 0.1202 2
240 3 -121.217532138 248.13884675 0.1492 2
241 4 -156.483203772 318.670190019 0.126 2
242 7 -108.428148627 222.560079728 0.184 2
243 13 -154.188196302 314.080175078 0.1318 2
244 28 -170.604978198 346.913738872 0.1028 2
245 9 -151.567480925 308.838744325 0.126 2
247 15 -151.561089935 308.825962345 0.1318 2
248 35 -191.947321005 389.598424484 0.0622 2
253 4 -109.258450831 224.220684137 0.155 2
256 10 -146.743245991 299.190274457 0.1318 2
257 24 -129.554751311 264.813285096 0.1434 2
258 8 -165.246462908 336.196708291 0.1144 2
259 14 -95.4537056204 196.611193715 0.2014 2
260 13 -154.087480925 313.878744325 0.126 2
261 7 -192.283449784 390.270682043 0.0622 2
262 11 -142.977565128 291.65891273 0.1376 2
263 8 -117.20602643 240.115835334 0.1724 2
264 3 -100.682121884 207.068026242 0.1724 2
1519 17 -159.367303402 324.438389279 0.1144 2
1520 4 -126.268109883 258.24000224 0.1608 2
1521 17 -155.677492911 317.058768296 0.126 2
1523 14 -153.751827513 313.207437501 0.1318 2
1524 11 -155.677492911 317.058768296 0.126 2
1525 12 -167.688141786 341.080066047 0.097 2
1526 11 -143.025217652 291.75421778 0.1318 2
1527 15 -156.311677117 318.327136708 0.1202 2
1528 2 -119.660007459 245.023797392 0.184 2
1529 2 -120.745779433 247.195341341 0.1666 2
1530 15 -108.381291643 222.466365761 0.1492 2
1531 10 -130.730493634 267.164769743 0.1608 2
1532 15 -101.655923014 209.015628502 0.1956 2
1533 22 -113.708558827 233.120900128 0.155 2
1534 19 -173.460321735 352.624425944 0.1028 2
1535 15 -155.450348341 316.604479158 0.126 2
1536 5 -151.788167963 309.280118401 0.1318 3
1537 12 -142.39499407 290.493770614 0.1318 3
1538 32 -162.224315056 330.152412587 0.1144 3
1539 24 -127.020051655 259.743885785 0.155 3
1540 8 -150.603370567 306.91052361 0.1202 3
1541 11 -167.956516894 341.616816263 0.097 3
1542 7 -152.870196302 311.444175078 0.1318 3
1543 7 -125.680339682 257.064461838 0.1492 3
1544 13 -130.736860686 267.177503848 0.1492 3
1545 25 -155.506196302 316.716175078 0.1318 3
1546 12 -137.384994946 280.473772367 0.1376 3
1547 23 -206.109911262 417.923604999 0.0216 3
1549 27 -157.041633324 319.787049123 0.1202 3
1550 4 -150.906536752 307.516855979 0.1318 3
1553 11 -156.78372091 319.271224294 0.1202 3
140 11 -109.58937947 224.882541415 0.1666 3
141 4 -138.365511526 282.434805527 0.1434 3
142 10 -111.271963879 228.247710234 0.184 3
143 21 -187.32274405 380.349270575 0.0796 3
144 16 -101.216231721 208.136245916 0.2014 3
145 10 -133.752202924 273.208188323 0.1376 3
146 24 -148.841746092 303.387274659 0.126 3
147 11 -153.09727433 311.898331134 0.1318 3
148 3 -167.243732816 340.191248106 0.1028 3
149 5 -148.65870549 303.021193455 0.1376 3
150 25 -138.598298742 282.900379959 0.1492 3
151 21 -163.195418929 332.094620333 0.1086 3
152 9 -108.027495485 221.758773445 0.1956 3
153 15 -193.763063446 393.229909367 0.0622 3
154 3 -146.655032555 299.013847586 0.1376 3
155 0 -124.966102897 255.635988269 0.1318 3
157 8 -154.569305171 314.842392816 0.1086 3
158 9 -106.153602435 218.010987344 0.1608 3
159 15 -105.62106845 216.945919375 0.1782 3
160 29 -105.659945443 217.02367336 0.1724 3
161 4 -96.4201349682 198.544052411 0.2072 3
162 19 -178.454926491 362.613635456 0.0912 3
163 3 -155.131567635 315.966917745 0.1202 3
164 2 -149.495602737 304.694987948 0.1376 3
165 12 -165.920858585 337.545499645 0.1086 3
166 1 -144.230701447 294.165185368 0.1202 3
168 37 -139.388667881 284.481118237 0.1376 3
170 12 -164.182042661 334.067867797 0.1144 3
171 5 -136.696297098 279.09637667 0.155 3
172 9 -158.457764702 322.61931188 0.1202 3
173 5 -126.181044612 258.065871699 0.1724 3
174 1 -135.360528958 276.42484039 0.1434 3
175 12 -114.62773306 234.959248595 0.1782 3
176 21 -177.905643952 361.515070378 0.097 3
177 40 -208.818998022 423.341778519 0.01 3
178 8 -139.892939676 285.489661827 0.155 3
179 4 -166.346266245 338.396314964 0.097 3
180 8 -155.603611428 316.91100533 0.1202 3
181 4 -167.439495696 340.582773866 0.1086 3
183 5 -135.501976141 276.707734758 0.1376 3
184 3 -166.353495696 338.410773866 0.1086 3
185 7 -115.668974774 237.041732023 0.184 3
186 11 -113.678732344 233.061247164 0.1724 3
187 8 -125.104131082 255.912044639 0.155 3
188 20 -142.460288412 290.624359299 0.126 3
189 3 -160.756019353 327.21582118 0.1144 3
190 32 -184.592733062 374.889248599 0.0796 3
192 7 -158.073215758 321.850213991 0.126 3
193 2 -148.119602737 301.942987948 0.1376 3
194 9 -90.7405245405 187.184831556 0.1898 3
195 9 -163.615377043 332.93453656 0.1086 3
196 0 -143.468840211 292.641462897 0.1434 3
197 23 -190.960020489 387.623823453 0.068 3
198 8 -102.3209596 210.345701674 0.1782 3
199 11 -142.034840211 289.773462897 0.1434 3
200 22 -134.858160448 275.420103371 0.1376 3
202 17 -173.117018194 351.937818862 0.097 3
203 7 -135.621446505 276.946675484 0.1376 3
204 22 -127.020051655 259.743885785 0.155 3
206 32 -129.667813374 265.039409222 0.155 3
207 6 -97.0323891102 199.768560695 0.1898 3
208 34 -159.401852288 324.507487051 0.1202 3
212 1 -131.902179397 269.508141268 0.1666 3
213 18 -208.048873775 421.801530025 0.01 3
215 8 -120.626766499 246.957315472 0.155 3
216 1 -116.082697963 237.8691784 0.1666 3
217 16 -140.632515013 286.9688125 0.1434 3
218 3 -155.611007698 316.925797871 0.1144 3
220 26 -113.429526914 232.562836303 0.1492 3
221 3 -150.080224335 305.864231144 0.126 3
223 15 -117.657871499 241.019525473 0.1666 3
225 4 -156.483203772 318.670190019 0.126 3
226 22 -153.963203772 313.630190019 0.126 3
227 39 -143.89795523 293.499692935 0.1318 3
228 12 -132.06440805 269.832598575 0.1318 3
229 16 -125.631316165 256.966414804 0.1608 3
230 8 -90.8545458111 187.412874097 0.1956 3
231 40 -157.513677117 320.731136708 0.1202 3
232 7 -140.555443569 286.814669613 0.1376 3
234 8 -128.565839954 262.835462383 0.1666 3
235 11 -148.031032555 301.765847586 0.1376 3
236 12 -193.090805888 391.885394251 0.0622 3
237 3 -148.031032555 301.765847586 0.1376 3
238 25 -158.951699013 323.607180501 0.1202 3
240 3 -117.032912759 239.769607994 0.1492 3
241 4 -166.427070955 338.557924385 0.1086 3
242 7 -102.310311584 210.324405643 0.184 3
243 13 -154.768914633 315.241611741 0.126 3
244 28 -150.886047217 307.475876908 0.126 3
245 9 -159.699159623 325.102101721 0.1086 3
247 15 -152.985480049 311.674742573 0.1202 3
248 35 -184.650241303 375.004265081 0.0796 3
253 4 -112.482659268 230.669101011 0.1666 3
256 10 -140.394577551 286.492937576 0.126 3
257 24 -140.555443569 286.814669613 0.1376 3
258 8 -156.937492911 319.578768296 0.126 3
259 14 -87.3024451549 180.308672784 0.2072 3
260 13 -154.633458724 314.970699923 0.1318 3
261 7 -190.753578563 387.210939601 0.0622 3
262 11 -142.435504554 290.574791582 0.1434 3
263 8 -120.413009066 246.529800606 0.1666 3
264 3 -116.550283126 238.804348727 0.1724 3
1519 17 -156.813215758 319.330213991 0.126 3
1520 4 -131.281785395 268.267353264 0.1492 3
1521 17 -148.942877202 303.589536879 0.1318 3
1523 14 -157.39178205 320.487346574 0.126 3
1524 11 -157.733871501 321.171525476 0.1144 3
1525 12 -154.41527433 314.534331134 0.1318 3
1526 11 -127.90058152 261.504945514 0.1608 3
1527 15 -159.092789709 323.889361892 0.1202 3
1528 2 -137.261560622 280.226903718 0.126 3
1529 2 -115.148282775 236.000348025 0.155 3
1530 15 -117.839862794 241.383508062 0.1724 3
1531 10 -134.780376525 275.264535525 0.155 3
1532 15 -100.347178927 206.398140329 0.1956 3
1533 22 -106.091936418 217.887655311 0.1782 3
1534 19 -173.922143518 353.548069512 0.097 3
1535 15 -157.963830392 321.631443258 0.1202 3
1536 5 -149.370352358 304.44448719 0.1318 4
1537 12 -155.450348341 316.604479158 0.126 4
1538 32 -170.604978198 346.913738872 0.1028 4
1539 24 -131.783041195 269.269864864 0.1492 4
1540 8 -149.419522156 304.542826786 0.126 4
1541 11 -165.246462908 336.196708291 0.1144 4
1542 7 -150.251983569 306.207749612 0.1318 4
1543 7 -126.953567042 259.610916559 0.1492 4
1544 13 -133.466604072 272.636990619 0.1492 4
1545 25 -150.033799174 305.771380823 0.1318 4
1546 12 -129.50858152 264.720945514 0.1608 4
1547 23 -206.018363487 417.74050945 0.0216 4
1549 27 -163.316221474 332.336225423 0.1086 4
1550 4 -149.588536752 304.880855979 0.1318 4
1553 11 -157.963830392 321.631443258 0.1202 4
140 11 -107.632712209 220.969206893 0.1898 4
141 4 -134.041292704 273.786367883 0.1492 4
142 10 -112.739870915 231.183524306 0.1666 4
143 21 -187.248643842 380.201070159 0.0738 4
144 16 -112.452016557 230.607815589 0.1724 4
145 10 -121.148453703 248.00068988 0.1724 4
146 24 -153.783849989 313.271482452 0.1144 4
147 11 -154.314625494 314.333033463 0.126 4
148 3 -164.102462908 333.908708291 0.1144 4
149 5 -152.668386502 311.04055548 0.1144 4
150 25 -157.491786599 320.687355672 0.1202 4
151 21 -158.073215758 321.850213991 0.126 4
152 9 -110.621006231 226.945794937 0.1898 4
153 15 -190.699030931 387.101844338 0.068 4
154 3 -144.470501067 294.64478461 0.1434 4
155 0 -134.597416238 274.898614952 0.155 4
157 8 -164.402221474 334.508225423 0.1086 4
158 9 -107.713899874 221.131582223 0.1782 4
159 15 -100.838403649 207.380589772 0.1898 4
160 29 -102.152599777 210.008982029 0.1782 4
161 4 -108.571550806 222.846884086 0.184 4
162 19 -169.593174505 344.890131484 0.1028 4
163 3 -153.963203772 313.630190019 0.126 4
164 2 -147.188508413 300.080799302 0.1318 4
165 12 -173.281892869 352.267568212 0.097 4
166 1 -141.582298742 288.868379959 0.1492 4
168 37 -123.347830976 252.399444426 0.1724 4
170 12 -161.78396177 329.271706015 0.1202 4
171 5 -139.961742497 285.627267469 0.1318 4
172 9 -163.254169001 332.212120476 0.1144 4
173 5 -130.326054609 266.355891692 0.1318 4
174 1 -167.243732816 340.191248106 0.1028 4
175 12 -108.985565198 223.674912871 0.1898 4
176 21 -175.428893735 356.561569945 0.097 4
177 40 -207.928956606 421.561695688 0.01 4
178 8 -140.346219258 286.39622099 0.1376 4
179 4 -171.143272658 347.990327791 0.1028 4
180 8 -153.315458724 312.334699923 0.1318 4
181 4 -169.791026621 345.285835717 0.1086 4
183 5 -130.730493634 267.164769743 0.1608 4
184 3 -160.756019353 327.21582118 0.1144 4
185 7 -107.742078973 221.18794042 0.1608 4
186 11 -116.291170859 238.286124193 0.1608 4
187 8 -131.217813374 268.139409222 0.155 4
188 20 -146.743245991 299.190274457 0.1318 4
189 3 -154.513442476 314.730667427 0.1202 4
190 32 -191.661449784 389.026682043 0.0622 4
192 7 -159.637874184 324.979530843 0.1202 4
193 2 -145.330129678 296.36404183 0.126 4
194 9 -96.9390977595 199.581977994 0.1782 4
195 9 -170.623920436 346.951623347 0.1086 4
196 0 -135.765358601 277.234499676 0.1492 4
197 23 -196.877824915 399.459432305 0.0564 4
198 8 -99.9052884814 205.514359437 0.2072 4
199 11 -140.664987374 287.033757223 0.1492 4
200 22 -146.961430386 299.626643246 0.1318 4
202 17 -175.718926491 357.141635456 0.0912 4
203 7 -134.7684065 275.240595474 0.1376 4
204 22 -125.741631272 257.187045018 0.1666 4
206 32 -134.544424765 274.792632004 0.1376 4
207 6 -102.303178927 210.310140329 0.1956 4
208 34 -159.367303402 324.438389279 0.1144 4
212 1 -137.764515013 281.2328125 0.1434 4
213 18 -207.448873775 420.601530025 0.01 4
215 8 -106.964767917 219.633318308 0.2014 4
216 1 -122.713994612 251.131771699 0.1724 4
217 16 -154.711670552 315.127123578 0.1144 4
218 3 -158.42463748 322.553057435 0.126 4
220 26 -107.860073922 221.423930319 0.1782 4
221 3 -152.019501946 309.742786366 0.1202 4
223 15 -116.185733984 238.075250442 0.1608 4
225 4 -142.923238884 291.550260242 0.1492 4
226 22 -151.206120587 308.11602365 0.1144 4
227 39 -159.372478179 324.448738832 0.1086 4
228 12 -123.848757291 253.401297057 0.1608 4
229 16 -132.740855582 271.185493638 0.1492 4
230 8 -92.8082200265 191.320222528 0.1666 4
231 40 -160.346167204 326.396116883 0.1144 4
232 7 -135.878138244 277.460058962 0.155 4
234 8 -108.141344269 221.986471012 0.184 4
235 11 -165.16154003 336.026862534 0.1086 4
236 12 -190.777149405 387.258081285 0.068 4
237 3 -161.544478179 328.792738832 0.1086 4
238 25 -147.354601523 300.41298552 0.126 4
240 3 -113.425657718 232.55509791 0.155 4
241 4 -148.449481179 302.602744832 0.1376 4
242 7 -99.1639388458 204.031660166 0.213 4
243 13 -157.749699013 321.203180501 0.1202 4
244 28 -171.127076352 347.957935178 0.1028 4
245 9 -164.347178859 334.398140192 0.1144 4
247 15 -150.123275672 305.950333818 0.1376 4
248 35 -181.552704289 368.809191053 0.0854 4
253 4 -116.572190066 238.848162607 0.1724 4
256 10 -132.687611381 271.079005237 0.1608 4
257 24 -135.328854156 276.361490787 0.1434 4
258 8 -159.659764702 325.02331188 0.1202 4
259 14 -94.2153618236 194.134506122 0.1782 4
260 13 -154.314625494 314.333033463 0.126 4
261 7 -181.552704289 368.809191053 0.0854 4
262 11 -149.588536752 304.880855979 0.1318 4
263 8 -102.907295077 211.518372629 0.155 4
264 3 -113.685572595 233.074927665 0.184 4
1519 17 -162.041874184 329.787530843 0.1202 4
1520 4 -122.571677013 250.8471365 0.1666 4
1521 17 -148.740826266 303.185435007 0.1434 4
1523 14 -158.877871501 323.459525476 0.1144 4
1524 11 -167.112814251 339.929410977 0.1086 4
1525 12 -172.163146626 350.030075726 0.097 4
1526 11 -118.747009066 243.197800606 0.1666 4
1527 15 -163.857746957 333.419276389 0.1144 4
1528 2 -135.052432649 275.808647773 0.1434 4
1529 2 -111.373577377 228.450937229 0.1492 4
1530 15 -114.055894611 233.815571698 0.1724 4
1531 10 -124.116645415 253.937073305 0.155 4
1532 15 -109.240332003 224.18444648 0.1782 4
1533 22 -123.582889019 252.869560513 0.1434 4
1534 19 -166.998880045 339.701542565 0.1028 4
1535 15 -151.499275672 308.702333818 0.1376 4
1536 5 -153.693545739 313.090873952 0.1202 5
1537 12 -161.650433845 329.004650164 0.1086 5
1538 32 -161.805852288 329.315487051 0.1202 5
1539 24 -135.724855582 277.153493638 0.1492 5
1540 8 -148.172567297 302.048917068 0.1202 5
1541 11 -168.287929122 342.279640718 0.1028 5
1542 7 -150.688352358 307.08048719 0.1318 5
1543 7 -129.118932515 263.941647504 0.155 5
1544 13 -132.338493634 270.380769743 0.1608 5
1545 25 -155.175628698 316.05503987 0.1086 5
1546 12 -121.056835783 247.81745404 0.1782 5
1547 23 -206.234363487 418.17250945 0.0216 5
1549 27 -161.979599106 329.662980686 0.1144 5
1550 4 -150.123275672 305.950333818 0.1376 5
1553 11 -154.768914633 315.241611741 0.126 5
140 11 -106.146276186 217.996334846 0.1724 5
141 4 -138.215172987 282.13412845 0.1492 5
142 10 -120.18864356 246.081069595 0.1434 5
143 21 -188.841902016 383.387586506 0.068 5
144 16 -103.709700876 213.123184228 0.1666 5
145 10 -127.072712742 259.849207959 0.1666 5
146 24 -144.997770836 295.699324146 0.1318 5
147 11 -159.895786599 325.495355672 0.1202 5
148 3 -160.590883155 326.885548785 0.1144 5
149 5 -149.81561478 305.335012035 0.1318 5
150 25 -159.612019353 324.92782118 0.1144 5
151 21 -145.904501067 297.51278461 0.1434 5
152 9 -126.419214218 258.54221091 0.1434 5
153 15 -197.157926363 400.019635201 0.0564 5
154 3 -143.43716541 292.578113295 0.1434 5
155 0 -123.347830976 252.399444426 0.1724 5
157 8 -147.397799174 300.499380823 0.1318 5
158 9 -115.204045651 236.111873776 0.155 5
159 15 -105.291753698 216.287289871 0.1782 5
160 29 -108.804600526 223.312983527 0.1724 5
161 4 -108.804202581 223.312187637 0.1956 5
162 19 -180.44020834 366.584199154 0.0796 5
163 3 -156.805611428 319.31500533 0.1202 5
164 2 -153.315458724 312.334699923 0.1318 5
165 12 -161.734883155 329.173548785 0.1144 5
166 1 -149.977468939 305.658720353 0.126 5
168 37 -131.644018618 268.99181971 0.1376 5
170 12 -158.197492911 322.098768296 0.126 5
171 5 -131.913078895 269.529940265 0.1376 5
172 9 -151.124721147 307.953224768 0.1318 5
173 5 -122.238617339 250.181017153 0.1724 5
174 1 -155.345699013 316.395180501 0.1202 5
175 12 -116.3626048 238.428992074 0.184 5
176 21 -177.817812171 361.339406817 0.0912 5
177 40 -207.728956606 421.161695688 0.01 5
